row_id,order_id ,created_at,quantity ,delivery ,item_id ,cust_id ,add_id ,rota_id,time_of_day,created_date,shift_id
2264,ORD_00952,18:57:23,3,1,it009,13,13,r000029,Evening,2023-01-29,sh0014
2265,ORD_00953,22:30:19,3,0,it037,13,13,r000029,Evening,2023-01-29,sh0014
2266,ORD_00954,22:53:52,6,1,it007,52,52,r000029,Evening,2023-01-29,sh0014
2267,ORD_00954,22:53:52,4,1,it025,52,52,r000029,Evening,2023-01-29,sh0014
2268,ORD_00954,22:53:52,10,1,it024,52,52,r000029,Evening,2023-01-29,sh0014
2269,ORD_00955,18:42:43,10,1,it017,52,52,r000029,Evening,2023-01-29,sh0014
2270,ORD_00955,18:42:43,9,1,it023,52,52,r000029,Evening,2023-01-29,sh0014
2271,ORD_00955,18:42:43,3,1,it034,52,52,r000029,Evening,2023-01-29,sh0014
2272,ORD_00956,11:59:01,9,0,it013,52,52,r000029,Morning,2023-01-29,sh0013
2273,ORD_00956,11:59:01,6,0,it032,52,52,r000029,Morning,2023-01-29,sh0013
2274,ORD_00956,11:59:01,3,0,it008,52,52,r000029,Morning,2023-01-29,sh0013
2275,ORD_00956,11:59:01,3,0,it012,52,52,r000029,Morning,2023-01-29,sh0013
2276,ORD_00957,12:29:19,7,1,it035,52,52,r000029,Morning,2023-01-29,sh0013
2277,ORD_00958,10:49:53,1,1,it002,100,100,r000029,Morning,2023-01-29,sh0013
2278,ORD_00959,10:43:43,5,0,it011,54,54,r000029,Morning,2023-01-29,sh0013
2279,ORD_00959,10:43:43,2,0,it015,54,54,r000029,Morning,2023-01-29,sh0013
2280,ORD_00959,10:43:43,3,0,it032,54,54,r000029,Morning,2023-01-29,sh0013
2281,ORD_00960,10:42:58,3,0,it009,54,54,r000029,Morning,2023-01-29,sh0013
2282,ORD_00960,10:42:58,1,0,it033,54,54,r000029,Morning,2023-01-29,sh0013
2283,ORD_00960,10:42:58,1,0,it010,54,54,r000029,Morning,2023-01-29,sh0013
2284,ORD_00961,21:41:15,6,1,it021,54,54,r000029,Evening,2023-01-29,sh0014
2285,ORD_00961,21:41:15,7,1,it022,54,54,r000029,Evening,2023-01-29,sh0014
2286,ORD_00961,21:41:15,6,1,it011,54,54,r000029,Evening,2023-01-29,sh0014
2287,ORD_00962,20:31:54,7,1,it022,54,54,r000029,Evening,2023-01-29,sh0014
2288,ORD_00963,13:26:39,9,0,it029,20,20,r000029,Morning,2023-01-29,sh0013
2289,ORD_00965,22:21:53,5,1,it031,121,121,r000029,Evening,2023-01-29,sh0014
2290,ORD_00965,22:21:53,3,1,it037,121,121,r000029,Evening,2023-01-29,sh0014
2291,ORD_00965,22:21:53,9,1,it030,121,121,r000029,Evening,2023-01-29,sh0014
2292,ORD_00965,22:21:53,7,1,it007,121,121,r000029,Evening,2023-01-29,sh0014
2293,ORD_00965,22:21:53,5,1,it016,121,121,r000029,Evening,2023-01-29,sh0014
2294,ORD_00965,22:21:53,1,1,it033,121,121,r000029,Evening,2023-01-29,sh0014
2295,ORD_00966,20:57:48,5,0,it012,121,121,r000029,Evening,2023-01-29,sh0014
2296,ORD_00966,20:57:48,1,0,it006,121,121,r000029,Evening,2023-01-29,sh0014
2297,ORD_00967,21:53:53,9,1,it024,121,121,r000029,Evening,2023-01-29,sh0014
2298,ORD_00967,21:53:53,1,1,it013,121,121,r000029,Evening,2023-01-29,sh0014
2299,ORD_00967,21:53:53,6,1,it020,121,121,r000029,Evening,2023-01-29,sh0014
2300,ORD_00967,21:53:53,5,1,it026,121,121,r000029,Evening,2023-01-29,sh0014
2301,ORD_00968,12:00:45,8,1,it005,121,121,r000029,Morning,2023-01-29,sh0013
2302,ORD_00968,12:00:45,5,1,it014,121,121,r000029,Morning,2023-01-29,sh0013
2303,ORD_00968,12:00:45,5,1,it007,121,121,r000029,Morning,2023-01-29,sh0013
2304,ORD_00968,12:00:45,8,1,it017,121,121,r000029,Morning,2023-01-29,sh0013
2305,ORD_00968,12:00:45,5,1,it013,121,121,r000029,Morning,2023-01-29,sh0013
2306,ORD_00968,12:00:45,3,1,it011,121,121,r000029,Morning,2023-01-29,sh0013
2307,ORD_00969,18:35:14,1,0,it024,121,121,r000029,Evening,2023-01-29,sh0014
2308,ORD_00970,21:05:05,1,0,it004,59,59,r000029,Evening,2023-01-29,sh0014
2309,ORD_00971,12:22:16,4,1,it018,32,32,r000029,Morning,2023-01-29,sh0013
2310,ORD_00972,10:44:27,8,1,it036,146,146,r000029,Morning,2023-01-29,sh0013
2311,ORD_00972,10:44:27,1,1,it024,146,146,r000029,Morning,2023-01-29,sh0013
2312,ORD_00973,19:10:51,4,0,it036,146,146,r000029,Evening,2023-01-29,sh0014
2313,ORD_00974,12:13:54,4,1,it021,206,206,r000029,Morning,2023-01-29,sh0013
2314,ORD_00975,12:34:59,2,1,it027,193,193,r000029,Morning,2023-01-29,sh0013
2315,ORD_00975,12:34:59,9,1,it012,193,193,r000029,Morning,2023-01-29,sh0013
2316,ORD_00975,12:34:59,1,1,it034,193,193,r000029,Morning,2023-01-29,sh0013
2317,ORD_00976,11:02:47,1,0,it013,193,193,r000029,Morning,2023-01-29,sh0013
2318,ORD_00976,11:02:47,8,0,it033,193,193,r000029,Morning,2023-01-29,sh0013
2319,ORD_00976,11:02:47,1,0,it031,193,193,r000029,Morning,2023-01-29,sh0013
2320,ORD_00977,11:46:13,9,1,it034,193,193,r000029,Morning,2023-01-29,sh0013
2321,ORD_00977,11:46:13,3,1,it014,193,193,r000029,Morning,2023-01-29,sh0013
2322,ORD_00977,11:46:13,1,1,it017,193,193,r000029,Morning,2023-01-29,sh0013
2323,ORD_00977,11:46:13,1,1,it011,193,193,r000029,Morning,2023-01-29,sh0013
2324,ORD_00977,11:46:13,2,1,it002,193,193,r000029,Morning,2023-01-29,sh0013
2325,ORD_00978,12:38:16,4,1,it016,193,193,r000029,Morning,2023-01-29,sh0013
2326,ORD_00979,21:20:41,6,0,it003,250,250,r000029,Evening,2023-01-29,sh0014
2327,ORD_00979,21:20:41,4,0,it034,250,250,r000029,Evening,2023-01-29,sh0014
2328,ORD_00979,21:20:41,7,0,it013,250,250,r000029,Evening,2023-01-29,sh0014
2329,ORD_00979,21:20:41,4,0,it031,250,250,r000029,Evening,2023-01-29,sh0014
2330,ORD_00979,21:20:41,10,0,it029,250,250,r000029,Evening,2023-01-29,sh0014
2331,ORD_00979,21:20:41,9,0,it018,250,250,r000029,Evening,2023-01-29,sh0014
2332,ORD_00979,21:20:41,10,0,it010,250,250,r000029,Evening,2023-01-29,sh0014
2333,ORD_00979,21:20:41,3,0,it033,250,250,r000029,Evening,2023-01-29,sh0014
2334,ORD_00980,22:42:53,3,0,it021,250,250,r000029,Evening,2023-01-29,sh0014
2335,ORD_00980,22:42:53,5,0,it027,250,250,r000029,Evening,2023-01-29,sh0014
2336,ORD_00980,22:42:53,3,0,it001,250,250,r000029,Evening,2023-01-29,sh0014
2337,ORD_00980,22:42:53,5,0,it002,250,250,r000029,Evening,2023-01-29,sh0014
2338,ORD_00980,22:42:53,1,0,it033,250,250,r000029,Evening,2023-01-29,sh0014
2339,ORD_00981,11:16:29,8,1,it005,250,250,r000029,Morning,2023-01-29,sh0013
2340,ORD_00981,11:16:29,4,1,it008,250,250,r000029,Morning,2023-01-29,sh0013
2341,ORD_00981,11:16:29,9,1,it009,250,250,r000029,Morning,2023-01-29,sh0013
2342,ORD_00981,11:16:29,6,1,it028,250,250,r000029,Morning,2023-01-29,sh0013
2343,ORD_00981,11:16:29,6,1,it011,250,250,r000029,Morning,2023-01-29,sh0013
2344,ORD_00982,10:32:57,5,1,it037,250,250,r000029,Morning,2023-01-29,sh0013
2345,ORD_00982,10:32:57,4,1,it029,250,250,r000029,Morning,2023-01-29,sh0013
2346,ORD_00982,10:32:57,6,1,it022,250,250,r000029,Morning,2023-01-29,sh0013
2347,ORD_00983,11:53:21,7,0,it036,250,250,r000029,Morning,2023-01-29,sh0013
2348,ORD_00984,21:34:50,1,1,it015,176,176,r000029,Evening,2023-01-29,sh0014
2349,ORD_00985,21:44:58,5,1,it015,36,36,r000029,Evening,2023-01-29,sh0014
2350,ORD_00985,21:44:58,3,1,it031,36,36,r000029,Evening,2023-01-29,sh0014
2351,ORD_00986,11:44:54,1,0,it017,36,36,r000029,Morning,2023-01-29,sh0013
2352,ORD_00986,11:44:54,6,0,it031,36,36,r000029,Morning,2023-01-29,sh0013
2353,ORD_00986,11:44:54,7,0,it007,36,36,r000029,Morning,2023-01-29,sh0013
2354,ORD_00987,13:46:36,3,1,it033,36,36,r000029,Morning,2023-01-29,sh0013
2355,ORD_00988,13:00:11,7,1,it037,298,298,r000029,Morning,2023-01-29,sh0013
2356,ORD_00988,13:00:11,5,1,it014,298,298,r000029,Morning,2023-01-29,sh0013
2357,ORD_00988,13:00:11,4,1,it021,298,298,r000029,Morning,2023-01-29,sh0013
2358,ORD_00989,21:11:16,8,0,it027,298,298,r000029,Evening,2023-01-29,sh0014
2359,ORD_00989,21:11:16,6,0,it017,298,298,r000029,Evening,2023-01-29,sh0014
2360,ORD_00989,21:11:16,2,0,it003,298,298,r000029,Evening,2023-01-29,sh0014
2361,ORD_00989,21:11:16,7,0,it035,298,298,r000029,Evening,2023-01-29,sh0014
2362,ORD_00989,21:11:16,5,0,it030,298,298,r000029,Evening,2023-01-29,sh0014
2363,ORD_00990,12:49:02,9,0,it016,298,298,r000029,Morning,2023-01-29,sh0013
2364,ORD_00990,12:49:02,1,0,it028,298,298,r000029,Morning,2023-01-29,sh0013
2365,ORD_00990,12:49:02,2,0,it022,298,298,r000029,Morning,2023-01-29,sh0013
2366,ORD_00990,12:49:02,10,0,it026,298,298,r000029,Morning,2023-01-29,sh0013
2367,ORD_00991,19:18:48,1,1,it021,298,298,r000029,Evening,2023-01-29,sh0014
2368,ORD_00991,19:18:48,4,1,it037,298,298,r000029,Evening,2023-01-29,sh0014
2369,ORD_00991,19:18:48,2,1,it030,298,298,r000029,Evening,2023-01-29,sh0014
2370,ORD_00992,20:06:31,4,1,it025,298,298,r000029,Evening,2023-01-29,sh0014
2371,ORD_00992,20:06:31,9,1,it034,298,298,r000029,Evening,2023-01-29,sh0014
2372,ORD_00992,20:06:31,1,1,it020,298,298,r000029,Evening,2023-01-29,sh0014
2373,ORD_00992,20:06:31,5,1,it006,298,298,r000029,Evening,2023-01-29,sh0014
2374,ORD_00993,11:51:00,2,0,it016,298,298,r000029,Morning,2023-01-29,sh0013
2375,ORD_00993,11:51:00,1,0,it019,298,298,r000029,Morning,2023-01-29,sh0013
2376,ORD_00995,21:28:21,4,1,it026,298,298,r000029,Evening,2023-01-29,sh0014
2377,ORD_00995,21:28:21,9,1,it004,298,298,r000029,Evening,2023-01-29,sh0014
2378,ORD_00995,21:28:21,6,1,it024,298,298,r000029,Evening,2023-01-29,sh0014
2379,ORD_00996,12:41:13,10,0,it031,298,298,r000029,Morning,2023-01-29,sh0013
2380,ORD_00996,12:41:13,7,0,it005,298,298,r000029,Morning,2023-01-29,sh0013
2381,ORD_00996,12:41:13,4,0,it033,298,298,r000029,Morning,2023-01-29,sh0013
2382,ORD_00996,12:41:13,4,0,it009,298,298,r000029,Morning,2023-01-29,sh0013
2383,ORD_00996,12:41:13,7,0,it031,298,298,r000029,Morning,2023-01-29,sh0013
2384,ORD_00996,12:41:13,4,0,it029,298,298,r000029,Morning,2023-01-29,sh0013
2385,ORD_00997,13:16:03,8,1,it028,298,298,r000029,Morning,2023-01-29,sh0013
2386,ORD_00997,13:16:03,5,1,it010,298,298,r000029,Morning,2023-01-29,sh0013
2387,ORD_00997,13:16:03,4,1,it006,298,298,r000029,Morning,2023-01-29,sh0013
2388,ORD_00997,13:16:03,4,1,it036,298,298,r000029,Morning,2023-01-29,sh0013
2389,ORD_00998,13:42:49,8,1,it004,298,298,r000029,Morning,2023-01-29,sh0013
2390,ORD_00998,13:42:49,4,1,it035,298,298,r000029,Morning,2023-01-29,sh0013
2391,ORD_00998,13:42:49,6,1,it017,298,298,r000029,Morning,2023-01-29,sh0013
2392,ORD_00999,13:51:10,4,0,it016,298,298,r000029,Morning,2023-01-29,sh0013
2393,ORD_00999,13:51:10,1,0,it020,298,298,r000029,Morning,2023-01-29,sh0013
2394,ORD_00999,13:51:10,2,0,it015,298,298,r000029,Morning,2023-01-29,sh0013
2395,ORD_00999,13:51:10,5,0,it025,298,298,r000029,Morning,2023-01-29,sh0013
2396,ORD_01000,22:50:33,1,0,it025,298,298,r000029,Evening,2023-01-29,sh0014
2397,ORD_01001,22:53:01,1,1,it022,57,57,r000029,Evening,2023-01-29,sh0014
2398,ORD_01002,19:29:22,5,1,it033,224,224,r000029,Evening,2023-01-29,sh0014
2399,ORD_01002,19:29:22,6,1,it003,224,224,r000029,Evening,2023-01-29,sh0014
2400,ORD_01002,19:29:22,2,1,it001,224,224,r000029,Evening,2023-01-29,sh0014
2401,ORD_01004,21:00:39,7,1,it006,224,224,r000029,Evening,2023-01-29,sh0014
2402,ORD_01004,21:00:39,6,1,it036,224,224,r000029,Evening,2023-01-29,sh0014
2403,ORD_01005,19:07:36,1,1,it017,224,224,r000029,Evening,2023-01-29,sh0014
2404,ORD_01006,12:03:12,8,0,it013,247,247,r000029,Morning,2023-01-29,sh0013
2405,ORD_01007,13:13:20,3,1,it028,273,273,r000029,Morning,2023-01-29,sh0013
2406,ORD_01007,13:13:20,3,1,it024,273,273,r000029,Morning,2023-01-29,sh0013
2407,ORD_01007,13:13:20,4,1,it018,273,273,r000029,Morning,2023-01-29,sh0013
2408,ORD_01008,19:55:48,10,1,it011,273,273,r000029,Evening,2023-01-29,sh0014
2409,ORD_01008,19:55:48,3,1,it003,273,273,r000029,Evening,2023-01-29,sh0014
2410,ORD_01008,19:55:48,3,1,it035,273,273,r000029,Evening,2023-01-29,sh0014
2411,ORD_01009,22:28:26,7,0,it010,273,273,r000029,Evening,2023-01-29,sh0014
2412,ORD_01009,22:28:26,5,0,it022,273,273,r000029,Evening,2023-01-29,sh0014
2413,ORD_01009,22:28:26,10,0,it004,273,273,r000029,Evening,2023-01-29,sh0014
2414,ORD_01009,22:28:26,7,0,it013,273,273,r000029,Evening,2023-01-29,sh0014
2415,ORD_01009,22:28:26,3,0,it009,273,273,r000029,Evening,2023-01-29,sh0014
2416,ORD_01009,22:28:26,4,0,it016,273,273,r000029,Evening,2023-01-29,sh0014
2417,ORD_01010,20:25:21,9,0,it010,273,273,r000029,Evening,2023-01-29,sh0014
2418,ORD_01010,20:25:21,7,0,it024,273,273,r000029,Evening,2023-01-29,sh0014
2419,ORD_01010,20:25:21,6,0,it011,273,273,r000029,Evening,2023-01-29,sh0014
2420,ORD_01010,20:25:21,8,0,it012,273,273,r000029,Evening,2023-01-29,sh0014
2421,ORD_01011,21:49:31,7,1,it018,273,273,r000029,Evening,2023-01-29,sh0014
2422,ORD_01011,21:49:31,6,1,it006,273,273,r000029,Evening,2023-01-29,sh0014
2423,ORD_01012,18:56:07,1,1,it019,273,273,r000029,Evening,2023-01-29,sh0014
2424,ORD_01013,21:20:29,6,0,it025,65,65,r000029,Evening,2023-01-29,sh0014
2425,ORD_01013,21:20:29,10,0,it023,65,65,r000029,Evening,2023-01-29,sh0014
2426,ORD_01013,21:20:29,8,0,it004,65,65,r000029,Evening,2023-01-29,sh0014
2427,ORD_01013,21:20:29,10,0,it003,65,65,r000029,Evening,2023-01-29,sh0014
2428,ORD_01014,19:08:38,8,1,it001,65,65,r000029,Evening,2023-01-29,sh0014
2429,ORD_01015,11:14:56,5,1,it016,270,270,r000029,Morning,2023-01-29,sh0013
2430,ORD_01015,11:14:56,9,1,it011,270,270,r000029,Morning,2023-01-29,sh0013
2431,ORD_01015,11:14:56,1,1,it035,270,270,r000029,Morning,2023-01-29,sh0013
2432,ORD_01016,22:18:36,7,0,it030,270,270,r000029,Evening,2023-01-29,sh0014
2433,ORD_01016,22:18:36,4,0,it004,270,270,r000029,Evening,2023-01-29,sh0014
2434,ORD_01017,22:37:58,2,1,it011,270,270,r000029,Evening,2023-01-29,sh0014
2435,ORD_01018,20:04:47,9,1,it009,292,292,r000029,Evening,2023-01-29,sh0014
2436,ORD_01018,20:04:47,7,1,it009,292,292,r000029,Evening,2023-01-29,sh0014
2437,ORD_01018,20:04:47,7,1,it025,292,292,r000029,Evening,2023-01-29,sh0014
2438,ORD_01018,20:04:47,5,1,it007,292,292,r000029,Evening,2023-01-29,sh0014
2439,ORD_01018,20:04:47,6,1,it035,292,292,r000029,Evening,2023-01-29,sh0014
2440,ORD_01018,20:04:47,1,1,it033,292,292,r000029,Evening,2023-01-29,sh0014
2441,ORD_01019,11:56:27,1,0,it002,292,292,r000029,Morning,2023-01-29,sh0013
2442,ORD_01019,11:56:27,7,0,it001,292,292,r000029,Morning,2023-01-29,sh0013
2443,ORD_01019,11:56:27,6,0,it025,292,292,r000029,Morning,2023-01-29,sh0013
2444,ORD_01020,19:01:58,5,0,it014,292,292,r000029,Evening,2023-01-29,sh0014
2445,ORD_01020,19:01:58,6,0,it022,292,292,r000029,Evening,2023-01-29,sh0014
2446,ORD_01020,19:01:58,4,0,it017,292,292,r000029,Evening,2023-01-29,sh0014
2447,ORD_01021,11:11:30,6,1,it017,292,292,r000029,Morning,2023-01-29,sh0013
2448,ORD_01021,11:11:30,1,1,it016,292,292,r000029,Morning,2023-01-29,sh0013
2449,ORD_01021,11:11:30,2,1,it003,292,292,r000029,Morning,2023-01-29,sh0013
2450,ORD_01021,11:11:30,6,1,it034,292,292,r000029,Morning,2023-01-29,sh0013
2451,ORD_01021,11:11:30,5,1,it018,292,292,r000029,Morning,2023-01-29,sh0013
2452,ORD_01022,11:00:57,8,1,it025,292,292,r000029,Morning,2023-01-29,sh0013
2453,ORD_01023,19:52:21,2,0,it035,132,132,r000029,Evening,2023-01-29,sh0014
2454,ORD_01025,21:34:47,5,1,it014,97,97,r000029,Evening,2023-01-29,sh0014
2455,ORD_01025,21:34:47,3,1,it031,97,97,r000029,Evening,2023-01-29,sh0014
2456,ORD_01026,19:59:36,6,0,it020,97,97,r000030,Evening,2023-01-30,sh0002
2457,ORD_01026,19:59:36,8,0,it013,97,97,r000030,Evening,2023-01-30,sh0002
2458,ORD_01027,21:50:15,8,1,it033,97,97,r000030,Evening,2023-01-30,sh0002
2459,ORD_01028,19:35:41,4,1,it019,121,121,r000030,Evening,2023-01-30,sh0002
2460,ORD_01029,22:44:09,3,0,it008,126,126,r000030,Evening,2023-01-30,sh0002
2461,ORD_01029,22:44:09,7,0,it034,126,126,r000030,Evening,2023-01-30,sh0002
2462,ORD_01029,22:44:09,4,0,it027,126,126,r000030,Evening,2023-01-30,sh0002
2463,ORD_01030,12:04:48,4,0,it005,126,126,r000030,Morning,2023-01-30,sh0001
2464,ORD_01030,12:04:48,2,0,it018,126,126,r000030,Morning,2023-01-30,sh0001
2465,ORD_01030,12:04:48,7,0,it007,126,126,r000030,Morning,2023-01-30,sh0001
2466,ORD_01030,12:04:48,5,0,it037,126,126,r000030,Morning,2023-01-30,sh0001
2467,ORD_01031,18:34:20,2,1,it004,126,126,r000030,Evening,2023-01-30,sh0002
2468,ORD_01032,13:06:33,5,1,it011,23,23,r000030,Morning,2023-01-30,sh0001
2469,ORD_01032,13:06:33,1,1,it002,23,23,r000030,Morning,2023-01-30,sh0001
2470,ORD_01033,10:44:46,10,0,it027,23,23,r000030,Morning,2023-01-30,sh0001
2471,ORD_01034,13:11:57,7,1,it027,289,289,r000030,Morning,2023-01-30,sh0001
2472,ORD_01034,13:11:57,4,1,it024,289,289,r000030,Morning,2023-01-30,sh0001
2473,ORD_01035,19:05:22,6,1,it031,289,289,r000030,Evening,2023-01-30,sh0002
2474,ORD_01035,19:05:22,3,1,it008,289,289,r000030,Evening,2023-01-30,sh0002
2475,ORD_01036,11:24:50,8,0,it004,289,289,r000030,Morning,2023-01-30,sh0001
2476,ORD_01036,11:24:50,7,0,it023,289,289,r000030,Morning,2023-01-30,sh0001
2477,ORD_01036,11:24:50,2,0,it018,289,289,r000030,Morning,2023-01-30,sh0001
2478,ORD_01036,11:24:50,1,0,it024,289,289,r000030,Morning,2023-01-30,sh0001
2479,ORD_01038,19:00:55,8,1,it025,289,289,r000030,Evening,2023-01-30,sh0002
2480,ORD_01038,19:00:55,1,1,it031,289,289,r000030,Evening,2023-01-30,sh0002
2481,ORD_01038,19:00:55,1,1,it031,289,289,r000030,Evening,2023-01-30,sh0002
2482,ORD_01038,19:00:55,5,1,it002,289,289,r000030,Evening,2023-01-30,sh0002
2483,ORD_01038,19:00:55,5,1,it024,289,289,r000030,Evening,2023-01-30,sh0002
2484,ORD_01039,19:52:50,5,0,it025,289,289,r000030,Evening,2023-01-30,sh0002
2485,ORD_01039,19:52:50,2,0,it003,289,289,r000030,Evening,2023-01-30,sh0002
2486,ORD_01039,19:52:50,9,0,it012,289,289,r000030,Evening,2023-01-30,sh0002
2487,ORD_01039,19:52:50,9,0,it006,289,289,r000030,Evening,2023-01-30,sh0002
2488,ORD_01039,19:52:50,4,0,it030,289,289,r000030,Evening,2023-01-30,sh0002
2489,ORD_01039,19:52:50,6,0,it014,289,289,r000030,Evening,2023-01-30,sh0002
2490,ORD_01041,22:58:40,6,1,it015,289,289,r000030,Evening,2023-01-30,sh0002
2491,ORD_01041,22:58:40,2,1,it003,289,289,r000030,Evening,2023-01-30,sh0002
2492,ORD_01042,13:32:10,10,1,it034,289,289,r000030,Morning,2023-01-30,sh0001
2493,ORD_01042,13:32:10,3,1,it003,289,289,r000030,Morning,2023-01-30,sh0001
2494,ORD_01042,13:32:10,3,1,it029,289,289,r000030,Morning,2023-01-30,sh0001
2495,ORD_01043,22:09:24,5,0,it001,289,289,r000030,Evening,2023-01-30,sh0002
2496,ORD_01044,22:08:42,6,1,it003,111,111,r000030,Evening,2023-01-30,sh0002
2497,ORD_01044,22:08:42,10,1,it026,111,111,r000030,Evening,2023-01-30,sh0002
2498,ORD_01044,22:08:42,7,1,it033,111,111,r000030,Evening,2023-01-30,sh0002
2499,ORD_01044,22:08:42,7,1,it027,111,111,r000030,Evening,2023-01-30,sh0002
2500,ORD_01044,22:08:42,4,1,it023,111,111,r000030,Evening,2023-01-30,sh0002
2501,ORD_01044,22:08:42,4,1,it027,111,111,r000030,Evening,2023-01-30,sh0002
2502,ORD_01044,22:08:42,7,1,it006,111,111,r000030,Evening,2023-01-30,sh0002
2503,ORD_01045,12:35:55,2,1,it025,111,111,r000030,Morning,2023-01-30,sh0001
2504,ORD_01045,12:35:55,5,1,it013,111,111,r000030,Morning,2023-01-30,sh0001
2505,ORD_01046,22:20:17,4,0,it013,111,111,r000030,Evening,2023-01-30,sh0002
2506,ORD_01046,22:20:17,6,0,it005,111,111,r000030,Evening,2023-01-30,sh0002
2507,ORD_01046,22:20:17,3,0,it028,111,111,r000030,Evening,2023-01-30,sh0002
2508,ORD_01047,21:11:42,7,1,it018,111,111,r000030,Evening,2023-01-30,sh0002
2509,ORD_01047,21:11:42,5,1,it004,111,111,r000030,Evening,2023-01-30,sh0002
2510,ORD_01047,21:11:42,6,1,it010,111,111,r000030,Evening,2023-01-30,sh0002
2511,ORD_01048,19:54:23,1,1,it025,111,111,r000030,Evening,2023-01-30,sh0002
2512,ORD_01048,19:54:23,9,1,it026,111,111,r000030,Evening,2023-01-30,sh0002
2513,ORD_01048,19:54:23,2,1,it003,111,111,r000030,Evening,2023-01-30,sh0002
2514,ORD_01048,19:54:23,2,1,it009,111,111,r000030,Evening,2023-01-30,sh0002
2515,ORD_01048,19:54:23,2,1,it006,111,111,r000030,Evening,2023-01-30,sh0002
2516,ORD_01049,19:19:19,1,0,it012,111,111,r000030,Evening,2023-01-30,sh0002
2517,ORD_01050,22:48:48,3,0,it027,193,193,r000030,Evening,2023-01-30,sh0002
2518,ORD_01051,22:30:27,3,1,it019,255,255,r000030,Evening,2023-01-30,sh0002
2519,ORD_01054,20:30:38,5,1,it009,123,123,r000030,Evening,2023-01-30,sh0002
2520,ORD_01054,20:30:38,7,1,it010,123,123,r000030,Evening,2023-01-30,sh0002
2521,ORD_01054,20:30:38,4,1,it032,123,123,r000030,Evening,2023-01-30,sh0002
2522,ORD_01054,20:30:38,6,1,it029,123,123,r000030,Evening,2023-01-30,sh0002
2523,ORD_01054,20:30:38,5,1,it036,123,123,r000030,Evening,2023-01-30,sh0002
2524,ORD_01055,11:36:38,3,1,it015,123,123,r000030,Morning,2023-01-30,sh0001
2525,ORD_01055,11:36:38,10,1,it003,123,123,r000030,Morning,2023-01-30,sh0001
2526,ORD_01055,11:36:38,2,1,it025,123,123,r000030,Morning,2023-01-30,sh0001
2527,ORD_01056,11:50:26,6,0,it020,123,123,r000030,Morning,2023-01-30,sh0001
2528,ORD_01057,10:34:33,2,1,it022,149,149,r000030,Morning,2023-01-30,sh0001
2529,ORD_01057,10:34:33,2,1,it032,149,149,r000030,Morning,2023-01-30,sh0001
2530,ORD_01057,10:34:33,3,1,it003,149,149,r000030,Morning,2023-01-30,sh0001
2531,ORD_01057,10:34:33,4,1,it026,149,149,r000030,Morning,2023-01-30,sh0001
2532,ORD_01057,10:34:33,3,1,it024,149,149,r000030,Morning,2023-01-30,sh0001
2533,ORD_01058,13:12:59,7,1,it015,149,149,r000030,Morning,2023-01-30,sh0001
2534,ORD_01058,13:12:59,2,1,it026,149,149,r000030,Morning,2023-01-30,sh0001
2535,ORD_01059,20:47:52,10,0,it029,149,149,r000030,Evening,2023-01-30,sh0002
2536,ORD_01059,20:47:52,1,0,it035,149,149,r000030,Evening,2023-01-30,sh0002
2537,ORD_01060,21:53:15,5,0,it023,149,149,r000030,Evening,2023-01-30,sh0002
2538,ORD_01061,11:44:06,3,1,it022,79,79,r000030,Morning,2023-01-30,sh0001
2539,ORD_01061,11:44:06,7,1,it026,79,79,r000030,Morning,2023-01-30,sh0001
2540,ORD_01062,13:44:06,3,1,it024,79,79,r000030,Morning,2023-01-30,sh0001
2541,ORD_01062,13:44:06,5,1,it002,79,79,r000030,Morning,2023-01-30,sh0001
2542,ORD_01063,20:28:47,1,0,it024,79,79,r000030,Evening,2023-01-30,sh0002
2543,ORD_01063,20:28:47,8,0,it029,79,79,r000030,Evening,2023-01-30,sh0002
2544,ORD_01063,20:28:47,3,0,it021,79,79,r000030,Evening,2023-01-30,sh0002
2545,ORD_01064,22:27:07,5,1,it020,79,79,r000030,Evening,2023-01-30,sh0002
2546,ORD_01065,21:07:33,3,1,it022,1,1,r000030,Evening,2023-01-30,sh0002
2547,ORD_01065,21:07:33,6,1,it006,1,1,r000030,Evening,2023-01-30,sh0002
2548,ORD_01066,13:57:02,4,0,it013,1,1,r000030,Morning,2023-01-30,sh0001
2549,ORD_01066,13:57:02,4,0,it006,1,1,r000030,Morning,2023-01-30,sh0001
2550,ORD_01067,10:40:04,8,1,it034,1,1,r000030,Morning,2023-01-30,sh0001
2551,ORD_01067,10:40:04,5,1,it026,1,1,r000030,Morning,2023-01-30,sh0001
2552,ORD_01067,10:40:04,7,1,it024,1,1,r000030,Morning,2023-01-30,sh0001
2553,ORD_01068,22:15:41,2,1,it006,1,1,r000030,Evening,2023-01-30,sh0002
2554,ORD_01068,22:15:41,10,1,it033,1,1,r000030,Evening,2023-01-30,sh0002
2555,ORD_01068,22:15:41,4,1,it037,1,1,r000030,Evening,2023-01-30,sh0002
2556,ORD_01068,22:15:41,10,1,it036,1,1,r000030,Evening,2023-01-30,sh0002
2557,ORD_01069,13:26:15,8,0,it036,1,1,r000030,Morning,2023-01-30,sh0001
2558,ORD_01069,13:26:15,2,0,it023,1,1,r000030,Morning,2023-01-30,sh0001
2559,ORD_01069,13:26:15,7,0,it034,1,1,r000030,Morning,2023-01-30,sh0001
